xcoord,ycoord,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-,-,U,376985,01jan2014,2014,1,1,1,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3700,OREGON AVE,0,OREGON,,,October2014.dta
-,-,U,376987,01jan2014,2014,1,1,2049,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4100,W KOSSUTH AVE,0,KOSSUTH,,,October2014.dta
-,-,U,377015,30jun2014,2014,6,30,1,October,2014,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,2,12,5800,WILSON AVE,0,WILSON,RED ROOF INN,,October2014.dta
-,-,U,377025,26jul2014,2014,7,26,708,October,2014,Frauds,112010,FRAUD-CREDIT DEVICE/OVER $150,Yes,No,No,1,0,0,7139,N MILWAUKEE,0,LOUIS,CVS PHARMACY,CVS PHARMACY,October2014.dta
-,-,U,377039,15aug2014,2014,8,15,1200,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,3300,CLARA AVE,0,CLARA,,,October2014.dta
-,-,U,377095,18sep2014,2014,9,18,1900,October,2014,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,5,50,5747,HIGHLAND,0,HIGHLAND,,VACANT RESIDENCE (REHABBED),October2014.dta
-,-,U,377308,01oct2014,2014,10,1,1600,October,2014,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,5,48,730,ROSEDALE AVE,0,,METROLINK - DELMAR,,October2014.dta
-,-,U,377514,03oct2014,2014,10,3,300,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,3600,HAMILTON AVE,0,HODIAMONT,BUDGET INN,,October2014.dta
-,-,U,377624,04oct2014,2014,10,4,1,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,69,4900,ANDERSON AVE,0,ANDERSON,,,October2014.dta
-,-,U,377645,04oct2014,2014,10,4,530,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,13,5000,COLUMBIA AVE,0,COLUMBIA,,,October2014.dta
-,-,U,378192,08oct2014,2014,10,8,850,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,5800,S GRAND BLVD,0,GRAND,,,October2014.dta
-,-,U,378402,09oct2014,2014,10,9,1810,October,2014,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,4,64,1200,N LEONOR K SULLIVAN BLVD,0,,,,October2014.dta
-,-,U,378532,10oct2014,2014,10,10,1700,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,2800,MIAMI ST,0,MIAMI,,,October2014.dta
-,-,U,378620,11oct2014,2014,10,11,1235,October,2014,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,5,47,250,DEBALIVIERE,0,,METRO STATION,,October2014.dta
-,-,U,378804,12oct2014,2014,10,12,1828,October,2014,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,Yes,No,No,1,4,64,78,O FALLON PARK,0,BROADWAY,O FALLON PARK,,October2014.dta
-,-,U,379385,17oct2014,2014,10,17,700,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4000,LEXINGTON AVE,0,,,,October2014.dta
-,-,U,379387,17oct2014,2014,10,17,700,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4000,LEXINGTON AVE,0,,,,October2014.dta
-,-,U,379523,18oct2014,2014,10,18,430,October,2014,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,1,16,3900,S SPRING AVE,0,SPRING,,APT 3W,October2014.dta
-,-,U,380169,23oct2014,2014,10,23,1239,October,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,44,6400,I 64 WESTBOUND,0,,,,October2014.dta
-,-,U,380495,25oct2014,2014,10,25,2200,October,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,MARKET ST,0,MARKET,MIKE SHANNON S,,October2014.dta
-,-,U,380538,26oct2014,2014,10,26,500,October,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5900,SELBER CT,0,SELBER,,,October2014.dta
-,-,U,380787,28oct2014,2014,10,28,1120,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,,SR MARIE CHARLES PARK,October2014.dta
-,-,U,380788,28oct2014,2014,10,28,1125,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,SR MARIE CHARLES PARK,,October2014.dta
-,-,U,380819,28oct2014,2014,10,28,1535,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,ELWOOD ST,0,ELWOOD,,,October2014.dta
-,-,U,380872,28oct2014,2014,10,28,2228,October,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,21,800,LAFAYETTE AVE,0,LAFAYETTE,SOULARD MARKET PARK,,October2014.dta
-,-,U,380958,29oct2014,2014,10,29,1550,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,,,October2014.dta
-,-,U,381039,30oct2014,2014,10,30,1412,October,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,1,1,100,E ELWOOD AVE,0,ELWOOD,,,October2014.dta
-,-,U,381345,24oct2014,2014,10,24,1900,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,13,5900,SOUTHWEST AVE,0,SOUTHWEST,,,November2014.dta
-,-,U,381417,30oct2014,2014,10,30,1100,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4300,ATHLONE AVE,0,ATHLONE,SCHOOL - YEATMAN MIDDLE SCHOOL,,November2014.dta
-,-,U,381679,02nov2014,2014,11,2,1300,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,77,3100,THOMAS ST,0,,,,November2014.dta
-,-,U,381689,02nov2014,2014,11,2,1400,November,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,39,4600,OAKLAND AVE,0,OAKLAND,,SIDE,November2014.dta
-,-,U,381945,04nov2014,2014,11,4,1230,November,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,37,3600,LACLEDE AVE,0,LACLEDE,,,November2014.dta
-,-,U,382025,05nov2014,2014,11,5,945,November,2014,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,4,59,3945,JAMES COOL PAPA BELL AVE,0,,BRANTNER TOWNHOMES,,November2014.dta
-,-,U,382609,09nov2014,2014,11,9,2327,November,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,17,4500,I 55 SOUTHBOUND,0,,,,November2014.dta
-,-,U,383040,13nov2014,2014,11,13,2230,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,63,1200,WARREN ST,0,WARREN,,JACKSON APTS.,November2014.dta
-,-,U,383532,18nov2014,2014,11,18,130,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,4100,NEBRASKA AVE,0,NEBRASKA,,,November2014.dta
-,-,U,384256,24nov2012,2012,11,24,1,November,2014,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,4,77,1200,N LEONARD AVE,0,LEONARD,,,November2014.dta
-,-,U,385091,30nov2014,2014,11,30,2100,November,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,3600,HEBERT ST,0,SULLIVAN,,IN THE REAR,November2014.dta
-,-,U,385117,01may2014,2014,5,1,1713,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,50,5400,TERRY AVE,0,TERRY,,,December2014.dta
-,-,U,385125,01jul2008,2008,7,1,1717,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,30,3100,PENNSYLVANIA AVE,0,PENNSYLVANIA,,,December2014.dta
-,-,U,385129,01aug2011,2011,8,1,1,December,2014,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,4,61,1000,N JEFFERSON AVE,0,JEFFERSON,,CARR LANE SCHOOL,December2014.dta
-,-,U,385184,22oct2014,2014,10,22,1657,December,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,74,700,MURIEL ST,0,,,,December2014.dta
-,-,U,385275,19nov2014,2014,11,19,1,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,31,3500,CHOUTEAU AVE,0,CHOUTEAU,LIFE CARE CENTER,,December2014.dta
-,-,U,385521,01dec2014,2014,12,1,1142,December,2014,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,75,10719,10719 LOOKAWAY DR,0,LOOKAWAY,,,December2014.dta
-,-,U,386090,06dec2014,2014,12,6,300,December,2014,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,3,30,3200,OREGON AVE,0,OREGON,,APT A,December2014.dta
-,-,U,386178,06dec2014,2014,12,6,2120,December,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,5,50,3626,BELT AVE,0,,,,December2014.dta
-,-,U,386620,10dec2014,2014,12,10,700,December,2014,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,Yes,No,No,1,2,82,1,CONCOURSE DR,0,,,@WORLDS FAIR PAVILION,December2014.dta
-,-,U,387095,13dec2014,2014,12,13,2100,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,66,2200,E LINTON AVE,0,,,,December2014.dta
-,-,U,387113,14dec2014,2014,12,14,1,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,400,N 23RD ST,0,23RD,,,December2014.dta
-,-,U,387306,15dec2014,2014,12,15,1630,December,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,21,700,LAFAYETTE AVE,0,,SOULARD MARKET PARK,,December2014.dta
-,-,U,387790,19dec2014,2014,12,19,1900,December,2014,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,37,3100,CARDINAL AVE,0,,,,December2014.dta
-,-,U,387808,19dec2014,2014,12,19,2030,December,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,47,300,DE BALIVIERE AVE,0,DE BALIVIERE,METRO,FOREST PARK METRO LINK STATION,December2014.dta
-,-,U,387862,20dec2014,2014,12,20,300,December,2014,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,71,5000,W FLORISSANT AVE,0,,,,December2014.dta
-,-,U,388236,23dec2014,2014,12,23,330,December,2014,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,1,5,4200,WILMINGTON AVE,0,WILMINGTON,,,December2014.dta
-,-,U,388368,24dec2014,2014,12,24,550,December,2014,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,6,79,200,GIMBLIN RD,0,CANAAN,CHRISTY FUELS,,December2014.dta
-,-,U,388472,25dec2014,2014,12,25,1150,December,2014,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,S 18TH ST,0,18TH,NION STATION METROLINK STATION,UNION STATION METROLINK STATION,December2014.dta
-,-,U,388529,26dec2014,2014,12,26,104,December,2014,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,4,37,3200,CARDINAL AVE,0,OLIVE,,,December2014.dta
-,-,U,388551,26dec2014,2014,12,26,638,December,2014,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,6,72,5202,THEODORE AVE,0,,,STREET,December2014.dta
-,-,U,389162,01jan2009,2009,1,1,9,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,51,5100,MINERVA AVE,0,MINERVA,,,January2015.dta
-,-,U,389163,01jan2013,2013,1,1,1,January,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,5,52,2800,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,January2015.dta
-,-,U,389312,02jan2014,2014,1,2,2300,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,78,1300,MONTCLAIR AVE,0,MONTCLAIR,,,January2015.dta
-,-,U,389527,03jan2015,2015,1,3,2308,January,2015,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,Yes,No,No,1,2,39,4053,MANCHESTER,0,MANCHESTER,,,January2015.dta
-,-,U,389729,05jan2015,2015,1,5,1900,January,2015,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,1,5,4900,CHIPPEWA,0,,,GRAND/MARDEL,January2015.dta
-,-,U,390213,10jan2015,2015,1,10,1330,January,2015,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,50,6061,E LABADIE AVE,0,SULLIVAN,,,January2015.dta
-,-,U,390623,14jan2015,2015,1,14,1027,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,4000,S BROADWAY,0,BROADWAY,,CARNAHAN SCHOOL,January2015.dta
-,-,U,390961,16jan2015,2015,1,16,2025,January,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,47,300,DE BALIVIERE AVE,0,DE BALIVIERE,FOREST PARK,ALIAS 250 DEBALIVIERE,January2015.dta
-,-,U,390983,17jan2015,2015,1,17,1,January,2015,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,3,19,3800,S JEFFERSON AVE,0,JEFFERSON,STREET,@MOTOMART,January2015.dta
-,-,U,391520,20jan2015,2015,1,20,2330,January,2015,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,5,38,3,BARNES JEWISH HOSPITAL PLZ,0,,BARNES JEWISH HOSPITAL,SOUTH PARKING GARAGE,January2015.dta
-,-,U,391539,21jan2015,2015,1,21,645,January,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,66,3800,I 70 WB,0,,,,January2015.dta
-,-,U,391713,22jan2015,2015,1,22,1400,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,55,1900,MARCUS AVE,0,KINGSHIGHWAY,,,January2015.dta
-,-,U,391819,23jan2015,2015,1,23,1330,January,2015,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,4,35,100,S LENOR K SULKLIVAN,0,,,,January2015.dta
-,-,U,392005,24jan2015,2015,1,24,2300,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,38,5000,PERSHING PL,0,BALLAS,,,January2015.dta
-,-,U,392459,29jan2015,2015,1,29,121,January,2015,Driving Under Influence,211000,DUI-DRVING WHILE INTOXICATED,Yes,No,No,1,0,0,1642,SOUTH KINGSHIGHWAY,0,,,INTERSTATE 44 SOUTH KINGSHIGHWAY,January2015.dta
-,-,U,392507,29jan2015,2015,1,29,1430,January,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3600,SCOTT AVE,0,SCOTT,GRAND METRO LINK PLATEFORM,,January2015.dta
-,-,U,392730,01jun2011,2011,6,1,1300,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,1100,DOVER PL,0,MCPHERSON,,,January2015.dta
-,-,U,392766,03oct2014,2014,10,3,1,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,55,4700,ST LOUIS AVE,0,ST LOUIS,,,January2015.dta
-,-,U,392800,08nov2014,2014,11,8,1640,January,2015,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,2,39,1108,KENTUCKY,0,MANCHESTER,,,January2015.dta
-,-,U,392834,01dec2014,2014,12,1,1200,January,2015,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,4,37,2900,SAMUEL SHEPARD DR,0,SAMUEL SHEPARD,,,January2015.dta
-,-,U,392913,18dec2014,2014,12,18,1930,January,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,60,2000,WARREN ST,0,WARREN,,,January2015.dta
-,-,U,392958,23dec2014,2014,12,23,1120,January,2015,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,No,No,No,1,3,19,3600,COMPTON,0,,,,January2015.dta
-,-,U,393164,18jan2015,2015,1,18,1515,February,2015,Robbery,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,No,No,No,1,6,55,4732,LABADIE,0,LABADIE,,REAR OF THE VACANT HOUSE,February2015.dta
-,-,U,393195,22jan2011,2011,1,22,1,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,68,4200,FARLIN AVE,0,FARLIN,,BEDROOM,February2015.dta
-,-,U,393660,03feb2015,2015,2,3,1900,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3600,MONTANA ST,0,GRAND,,REAR,February2015.dta
-,-,U,393672,03feb2015,2015,2,3,2200,February,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,S 18TH ST,0,18TH,METROLINK UNION STATION,TRAIN PLATFORM,February2015.dta
-,-,U,393824,05feb2015,2015,2,5,1519,February,2015,Homicide,10000,HOMICIDE,Yes,No,No,1,1,1,6200,I 55 NORTHBOUND,0,,INTERSTATE 55,,February2015.dta
-,-,U,393890,06feb2015,2015,2,6,628,February,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,CLARK AVE,0,CLARK,,,February2015.dta
-,-,U,393917,06feb2015,2015,2,6,1014,February,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,ST CHARLES ST,0,ST CHARLES,,,February2015.dta
-,-,U,394018,07feb2015,2015,2,7,700,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,63,1900,N 13TH ST,0,TUCKER,,MURPHY BLAIR APARTMENTS,February2015.dta
-,-,U,394031,07feb2015,2015,2,7,1000,February,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,1,16,4400,VIRGINIA AVE,0,VIRGINIA,STARZ SALON,,February2015.dta
-,-,U,394195,08feb2015,2015,2,8,1806,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,17,4700,S BROADWAY,0,BROADWAY,RIVERBEND APARTMENTS,,February2015.dta
-,-,U,394197,08feb2015,2015,2,8,1900,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,100,MORGAN ST,0,MORGAN,,,February2015.dta
-,-,U,394252,09feb2015,2015,2,9,927,February,2015,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,4,59,3600,NATURAL BRIDGE AVE,0,NATURAL BRIDGE,,,February2015.dta
-,-,U,395212,18feb2015,2015,2,18,1600,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1500,RUTGER LN,0,LOUGHBOROUGH,,,February2015.dta
-,-,U,395395,20feb2015,2015,2,20,1455,February,2015,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,1,16,4200,S COMPTON AVE,0,COMPTON,,,February2015.dta
-,-,U,395810,25feb2015,2015,2,25,1100,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,55,3000,WALTON PL,0,WALTON,,BASEMENT BEDROOM,February2015.dta
-,-,U,395823,25feb2015,2015,2,25,1406,February,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,OLIVE ST,0,,,ON BUILDING,February2015.dta
-,-,U,396091,07mar2009,2009,3,7,1748,February,2015,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,1,17,4700,S BROADWAY,0,BROADWAY,RIVERBEND APARTMENTS,,February2015.dta
-,-,U,396094,06may2010,2010,5,6,1,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,1,1000,WALSH ST,0,WALSH,,,February2015.dta
-,-,U,396096,06may2014,2014,5,6,1,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,69,4400,MARCUS AVE,0,MARCUS,,,February2015.dta
-,-,U,396120,01sep2014,2014,9,1,2000,February,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,31,3500,CHOUTEAU AVE,0,ENRIGHT,LIFE CARE CENTER,,February2015.dta
-,-,U,396171,30nov2014,2014,11,30,44,February,2015,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,No,No,No,1,4,65,2040,PENROSE,0,GRAND,,,February2015.dta
-,-,U,396229,14jan2015,2015,1,14,1142,March,2015,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",No,No,No,1,5,50,5720,LOUIS,0,ST LOUIS,@WELLS-GOODFELLOW NEIGHBORHOOD,,March2015.dta
-,-,U,396277,01feb2015,2015,2,1,700,March,2015,Sex Offenses,179100,RISKING INFECTION OF ANOTHER BY HIV,Yes,No,No,1,3,34,1400,S TUCKER BLVD,0,MARKET,,@TWELFTH AND PARK REC CENTER,March2015.dta
-,-,U,396348,17feb2015,2015,2,17,2221,March,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,No,No,No,1,1,16,3720,CHIPPEWA,0,CHIPPEWA,,,March2015.dta
-,-,U,396493,28feb2015,2015,2,28,2130,March,2015,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,5,58,4100,FINNEY AVE,0,FINNEY,,,March2015.dta
-,-,U,396715,03mar2015,2015,3,3,1144,March,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,59,3000,DR MARTIN LUTHER KING DR,0,DR MARTIN LUTHER KING,,,March2015.dta
-,-,U,396996,06mar2015,2015,3,6,100,March,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,28,4100,MCREE AVE,0,MCREE,,,March2015.dta
-,-,U,397063,06mar2015,2015,3,6,1534,March,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,25,3500,CHEROKEE ST,0,,,,March2015.dta
-,-,U,397764,11mar2015,2015,3,11,1845,March,2015,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,6,74,8700,ANNETTA ST,0,ANNETTA,,,March2015.dta
-,-,U,397844,12mar2015,2015,3,12,900,March,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,25,3200,HARTFORD ST,0,HARTFORD,,@ROOSEVELT HIGH SCHOOL,March2015.dta
-,-,U,398356,16mar2015,2015,3,16,705,March,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,PINE ST,0,PINE,,,March2015.dta
576069.023222432,997150.994912885,T,398682,18mar2015,2015,3,18,800,March,2015,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,1,17,4600,S. BROADWAY,0,MINNESOTA,,,March2015.dta
-,-,U,398861,19mar2015,2015,3,19,1300,March,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,73,5700,ASTRA AVE,0,ST MARY'S HOSPITAL,,,March2015.dta
-,-,U,399233,21mar2015,2015,3,21,2210,March,2015,Aggravated Assault,43023,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,Yes,No,No,1,5,46,660,DES PERES,0,,,@METROLINK - DELMAR,March2015.dta
-,-,U,399292,22mar2015,2015,3,22,955,March,2015,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,6,5200,MOELLENHOFF,0,BLOW,,,March2015.dta
-,-,U,399838,26mar2015,2015,3,26,1540,March,2015,Weapons,151400,WEAPONS-STATE VIOL/DEFACED FIREARM,Yes,No,No,1,3,21,1300,ARSENAL,0,,,,March2015.dta
-,-,U,400200,29mar2015,2015,3,29,300,March,2015,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,22,1900,CONGRESS ST,0,CONGRESS,,,March2015.dta
-,-,U,400397,30mar2015,2015,3,30,1552,March,2015,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,20,1800,S 7TH ST,0,,,PARKING LOT,March2015.dta
-,-,U,400554,14apr2009,2009,4,14,1,March,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,2,9,6600,SCANLAN AVE,0,SCANLAN,,,March2015.dta
-,-,U,400564,01aug2014,2014,8,1,1,March,2015,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,18,3800,MISSOURI AVE,0,THOLOZAN,,,March2015.dta
-,-,U,400565,01aug2014,2014,8,1,1,March,2015,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,18,3800,MISSOURI AVE,0,MISSOURI,,,March2015.dta
584968.401934888,1013897.67042739,T,400605,25jan2015,2015,1,25,1930,April,2015,Aggravated Assault,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,No,No,No,1,3,33,1012,13TH,0,13TH,,,April2015.dta
-,-,U,400607,01jan2014,2014,1,1,1,April,2015,Sex Offenses,179200,SEX OFFNS-CHILD MOLESTATION,No,No,No,1,1,1,1100,BATES,0,BATES,,GARAGE,April2015.dta
-,-,U,400648,01may2014,2014,5,1,1,April,2015,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,3,30,2800,IOWA,0,IOWA,,,April2015.dta
