xcoord,ycoord,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
586375.346136205,1018412.71194198,472070,26aug2016,2016,8,26,845,August,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,August2016.dta
575075.974386349,1012714.64180946,472091,26aug2016,2016,8,26,1130,August,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,31,1700,S GRAND BLVD,,WEST PINE,,,August2016.dta
575027.735344861,1020113.73621561,472210,27aug2016,2016,8,27,300,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,3700,LACLEDE AVE,,LACLEDE,,,August2016.dta
590376.586884249,1019384.63565698,472234,27aug2016,2016,8,27,1000,August,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,N 2ND ST,,OLIVE,,@HOTEL- FOUR SEASONS,August2016.dta
557116.756446395,1027442.22174972,472339,28aug2016,2016,8,28,36,August,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,6200,DELMAR BLVD,,DELMAR,,,August2016.dta
579464.649505753,1034217.51473941,472873,02jan2016,2016,1,2,2315,September,2016,Aggravated Assault,44016,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,No,No,No,1,6,68,4516,ADELAIDE,,ADELAIDE,,,September2016.dta
579689.842554089,1001635.13706182,472885,03apr2016,2016,4,3,1,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,3,18,3840,MARINE,,MARINE,,,September2016.dta
576186.423342336,1001488.26790025,472889,11may2016,2016,5,11,930,September,2016,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",No,No,No,1,3,16,3945,OREGON,,OREGON,,,September2016.dta
571996.608023882,1050663.07102224,472895,27may2016,2016,5,27,127,September,2016,Offenses Against The Family,204100,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,No,No,No,1,6,73,1739,GRAPE,,GRAPE,REAR BEDROOM,ON THE FLOOR,September2016.dta
586358.777306739,1022190.91932174,472899,31may2016,2016,5,31,2350,September,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1411,N. 14TH,,N. 14TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATMENT PROPERTY,September2016.dta
579028.657272596,1026640.07203351,472908,29jun2016,2016,6,29,135,September,2016,Aggravated Assault,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,No,No,No,1,4,59,2501,GRAND,,,,PARKING LOT,September2016.dta
582610.673333719,1020168.64100364,472952,30jul2016,2016,7,30,100,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,4,36,2206,LUCAS,,,,,September2016.dta
587305.824302744,1018693.39282646,472980,07aug2016,2016,8,7,200,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,WASHINGTON AVE,,WASHINGTON,,,September2016.dta
586358.777306739,1022190.91932174,473018,17aug2016,2016,8,17,1500,September,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1406,N 16TH,,N 16TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,September2016.dta
579926.905107871,1027597.6499264,473024,19aug2016,2016,8,19,1400,September,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,No,1,4,59,2820,GRAND,,GRAND,JOINER DIECUTTING AND PACKAGING INC,,September2016.dta
577022.787281964,1037879.15835665,473038,22aug2016,2016,8,22,800,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,6,71,4632,FLORISSANT,,FLORISSANT,,,September2016.dta
568709.369727455,997360.658573307,473048,25aug2016,2016,8,25,100,September,2016,Burglary,51222,BURGLARY-RESIDENCE/NIT/UNLAW ENT/UNOCCUPIED,No,No,No,1,1,5,5520,ULENA,,ULENA,,,September2016.dta
585366.8760054,1013231.03026141,473049,25aug2016,2016,8,25,300,September,2016,Aggravated Assault,41015,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,No,No,No,1,3,34,1202,11TH,,11TH,,,September2016.dta
570032.215245359,1026361.02346534,473069,26aug2016,2016,8,26,1830,September,2016,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,No,No,No,1,5,54,4567,ENRIGHT,,ENRIGHT,,,September2016.dta
569553.406099677,1030821.60566685,473073,27aug2016,2016,8,27,1,September,2016,Disorderly Conduct,242000,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,Yes,No,No,1,5,55,1740,EUCLID,,EUCLID,,,September2016.dta
564072.988696799,997233.662180454,473078,27aug2016,2016,8,27,430,September,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,1,5,6203,WANDA,,WANDA,,,September2016.dta
579903.199944343,1004253.45540868,473086,27aug2016,2016,8,27,2210,September,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,3,18,3450,WISCONSIN,,WISCONSIN,SHEPARD MIDLLE SCHOOL,SCHOOL,September2016.dta
586535.069652256,1018895.962735,473262,01sep2016,2016,9,1,2120,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,,LOFT/APARTMENTS,September2016.dta
583378.691807166,1017655.42089848,473325,02sep2016,2016,9,2,1315,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,S 20TH ST,,20TH,,,September2016.dta
587070.618986454,1018758.18104411,473421,03sep2016,2016,9,3,25,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,,September2016.dta
584661.091911566,1013518.53521074,473486,03sep2016,2016,9,3,1358,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,61,1200,N 13TH ST,,13TH,BIDDLE HOUSE,,September2016.dta
572478.051804524,1010641.4133854,473519,03sep2016,2016,9,3,1800,September,2016,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,2,27,3900,BOTANICAL AVE,,BOTANICAL,,APARTMENT,September2016.dta
586535.069652256,1018895.962735,473863,05sep2016,2016,9,5,1922,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,,,,September2016.dta
572564.417169314,1011282.1908915,473874,05sep2016,2016,9,5,2030,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,27,3900,CLEVELAND AVE,,CLEVELAND,,,September2016.dta
581595.362760305,1034640.63405663,473975,06sep2016,2016,9,6,1700,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,66,2100,E COLLEGE AVE,,,,REAR,September2016.dta
565497.302053906,1034270.26858222,474034,07sep2016,2016,9,7,730,September,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,5,50,2600,BURD AVE,,,,,September2016.dta
568196.277571797,1043852.08871929,474134,07sep2016,2016,9,7,2100,September,2016,Commercialized Sex,163000,PROSTITUTION-PROMOTING,Yes,No,No,1,6,76,5946,LILLIAN,,MERCY,,,September2016.dta
561650.418377314,1021265.92442778,474445,10sep2016,2016,9,10,208,September,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,5,38,5000,FOREST PARK PKWY,,,,,September2016.dta
574742.799519464,1031984.72002575,474586,11sep2016,2016,9,11,800,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,56,4400,ASHLAND AVE,,LEXINGTON,,,September2016.dta
578674.956710473,1005289.45545488,474935,13sep2016,2016,9,13,1800,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,30,3300,S JEFFERSON AVE,,JEFFERSON,,APT A,September2016.dta
562087.907537334,1027248.96204937,474940,13sep2016,2016,9,13,1830,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,5600,ENRIGHT AVE,,ENRIGHT,ST LUKES APARTMENTS COMPLEX,NUISANCE ABATEMENT PROPERTY,September2016.dta
586124.84399613,1019005.82035249,475039,14sep2016,2016,9,14,1325,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,WASHINGTON AVE,,WASHINGTON,,,September2016.dta
587070.618986454,1018758.18104411,475407,17sep2016,2016,9,17,1039,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,,September2016.dta
571532.305202309,1003231.17446247,475408,17sep2016,2016,9,17,1041,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,15,3800,CHIPPEWA ST,,CHIPPEWA,,,September2016.dta
574533.632650953,1020737.38804855,475506,17sep2016,2016,9,17,2200,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,37,3800,WEST PINE BLVD,,,,GUNN HALL,September2016.dta
588605.640512504,1026403.19946169,475527,17sep2016,2016,9,17,2345,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,64,2600,N BROADWAY,,,PURE PLEASURE,ALIAS N BROADWAY/ST LOUIS,September2016.dta
568447.858460039,996950.162138298,475594,18sep2016,2016,9,18,1500,September,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,1,5,3900,BATES ST,,GRAND,,,September2016.dta
584831.56906198,1018911.78801435,476085,22sep2016,2016,9,22,955,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,LOCUST ST,,LOCUST,,,September2016.dta
580883.767838769,1021544.73169702,476200,23sep2016,2016,9,23,200,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,2800,DR MARTIN LUTHER KING DR,,DR MARTIN LUTHER KING,,APT 122,September2016.dta
586900.401696436,1019225.16545021,476208,23sep2016,2016,9,23,324,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,700,N TUCKER BLVD,,TUCKER,SHELL GAS STATION,,September2016.dta
580661.688747708,1006624.25455071,476239,23sep2016,2016,9,23,1140,September,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,3,22,3009,LEMP AVE,,LEMP,,,September2016.dta
584137.358582139,1012483.25796949,476566,25sep2016,2016,9,25,1930,September,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,4,63,1500,N 13TH ST,,13TH,,ACROSS FROM SUNSHINE MISSION,September2016.dta
590995.538301323,1021146.8253887,476665,26sep2016,2016,9,26,1530,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,64,1300,LEWIS ST,,GRAND,,,September2016.dta
584559.858820193,1018824.71840607,477004,29sep2016,2016,9,29,709,September,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,N 17TH ST,,,BUTLER BROTHERS BUILDING,,September2016.dta
586535.069652256,1018895.962735,477113,30sep2016,2016,9,30,30,September,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,,,September2016.dta
590376.586884249,1019384.63565698,477209,24feb2016,2016,2,24,1500,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,N 2ND ST,,2ND,,@HOTEL- FOUR SEASONS,October2016.dta
579937.801774632,1027054.17157476,477215,19apr2016,2016,4,19,1138,October,2016,Aggravated Assault,41203,AGG.ASSAULT-FIREARM/POLC.OFFICER  3RD DEGREE,Yes,No,No,1,4,59,2764,BACON,,,,,October2016.dta
579937.801774632,1027054.17157476,477216,19apr2016,2016,4,19,1138,October,2016,Homicide,10000,HOMICIDE,No,No,No,1,4,59,2764,BACON,,,,,October2016.dta
570617.538762681,1011182.96680482,477266,29jul2016,2016,7,29,2200,October,2016,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,2,27,4140,SHENANDOAH,,SHENANDOAH,,,October2016.dta
581040.139374163,1022014.80603968,477276,02aug2016,2016,8,2,1431,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,2800,STODDARD ST,,STODDARD,,,October2016.dta
583506.860847332,1027355.4633188,477285,09aug2016,2016,8,9,1245,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,3014,N 25TH,,N 25TH,,NUSIANCE ABATMENT PROPERTY,October2016.dta
573719.01400343,1014630.38064335,477293,11aug2016,2016,8,11,2110,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,2,29,3800,FOLSOM AVE,,FOLSOM,,,October2016.dta
583744.433295239,1027322.84538065,477328,23aug2016,2016,8,23,1850,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,3015,N 23RD,,N 23RD,,NUISANCE ABATEMENT PROPERTY,October2016.dta
585241.872239478,1018804.06059694,477335,26aug2016,2016,8,26,2130,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,1500,LOCUST ST,,LOCUST,,,October2016.dta
591075.945438612,1022669.02640762,477342,28aug2016,2016,8,28,347,October,2016,Robbery,31311,ROBBERY-HIGHWAY/OTHR WEPN USED/SUCCESSFUL,No,No,No,1,4,64,1,MULLANPHY,,,,,October2016.dta
575186.114793099,999761.215005502,477359,01sep2016,2016,9,1,700,October,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,1,17,4200,MINNESOTA AVE,,SUBLETTE,,@SOUTH PATROL DIVISION,October2016.dta
579536.366605893,1013268.02215217,,,,,,,,,,,,,,,,,,,,,,,,
584158.859299757,1021626.8639579,477391,11sep2016,2016,9,11,1230,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,0,0,1126,N. 20TH,,N. 20TH,MURPHY PARK APARTMENTS,NUISANCE ABATEMENT PROPERTY,October2016.dta
579536.366605893,1013268.02215217,477396,12sep2016,2016,9,12,2118,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,31,1643,S JEFFERSON,,S JEFFERSON,,,October2016.dta
586684.917381644,1019446.16142571,477412,15sep2016,2016,9,15,1438,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,October2016.dta
588894.070259113,1020807.16165502,477413,15sep2016,2016,9,15,1800,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,62,1207,N 7TH,,N 7TH,,,October2016.dta
572705.927529234,1001763.09100746,477437,20sep2016,2016,9,20,2100,October,2016,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,No,No,No,1,1,16,3625,LIERMANN,,LIERMANN,,,October2016.dta
579536.366605893,1013268.02215217,,,,,,,,,,,,,,,,,,,,,,,,
573987.917097893,1033113.87892978,477447,23sep2016,2016,9,23,200,October,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,6,56,4533,LEXINGTON,,LEXINGTON,,,October2016.dta
562891.294320039,1001994.17677227,477460,25sep2016,2016,9,25,740,October,2016,Burglary,51121,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,No,No,No,1,1,7,5042,NOTTINGHAM,,NOTTINGHAM,,,October2016.dta
574630.341114368,1003115.26799389,477464,25sep2016,2016,9,25,1810,October,2016,Aggravated Assault,43011,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 1ST DEGREE,Yes,No,No,1,3,19,3738,VIRGINIA,,VIRGINIA,,,October2016.dta
558989.013430879,1030069.59808732,477476,26sep2016,2016,9,26,1500,October,2016,Frauds,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,No,No,No,1,5,48,6044,HORTON,,HORTON,,,October2016.dta
575499.38195207,999836.309198856,477495,27sep2016,2016,9,27,2100,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,2900,MERAMEC ST,,MERAMEC,,2ND FL,October2016.dta
560760.35068506,1002608.7640634,477508,28sep2016,2016,9,28,1700,October,2016,Motor Vehicle Theft,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,No,No,No,1,2,7,5524,MURDOCH,,MURDOCH,,,October2016.dta
587030.800295066,1020861.4364454,477512,29sep2016,2016,9,29,643,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,0,0,1119,N TUCKER,,N TUCKER,,,October2016.dta
579674.88747948,1024748.80156656,477520,29sep2016,2016,9,29,1119,October,2016,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,0,0,3035,CASS,,CASS,VASHON HIGH SCHOOL,VASHON HIGH SCHOOL,October2016.dta
586375.346136205,1018412.71194198,477599,01oct2016,2016,10,1,140,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1200,LOCUST ST,,,,,October2016.dta
573715.933893517,1019896.57045123,477964,03oct2016,2016,10,3,1801,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,37,200,S VANDEVENTER AVE,,VANDEVENTER,,@ENGINE CO 29,October2016.dta
570650.245140713,1035127.11891045,478042,04oct2016,2016,10,4,751,October,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,6,55,5000,NATURAL BRIDGE AVE,,,,ALIAS N KINGSHWY BLVD/NATURAL BRIDGE,October2016.dta
568372.105880905,1025050.42195755,478108,04oct2016,2016,10,4,1840,October,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,5,38,400,S EUCLID AVE,,EUCLID,CENTRAL WEST END,,October2016.dta
578649.428156819,1053663.75646287,478328,06oct2016,2016,10,6,120,October,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,6,74,9000,RIVERVIEW,,,,,October2016.dta
579655.412144314,1014252.74562913,478893,10oct2016,2016,10,10,1540,October,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,31,1410,OHIO,,OHIO,,,October2016.dta
576608.509769097,1001799.71494464,479091,12oct2016,2016,10,12,200,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,16,2800,KEOKUK ST,,JEFFERSON,,,October2016.dta
585308.23053797,1016173.85199948,479123,12oct2016,2016,10,12,1016,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1300,SPRUCE ST,,,,,October2016.dta
575226.762198918,995715.054441117,479160,12oct2016,2016,10,12,1620,October,2016,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,1,17,4844,S BROADWAY,,S BROADWAY,TACO TRUCK STL,,October2016.dta
585141.431831475,1018412.96306757,479278,13oct2016,2016,10,13,1825,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1500,OLIVE ST,,OLIVE,,,October2016.dta
587272.175657842,1018241.47704741,479459,14oct2016,2016,10,14,2114,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,LOCUST ST,,,,ALLEY,October2016.dta
587364.651017338,1016216.83487325,479567,15oct2016,2016,10,15,1539,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,100,N 9TH ST,,9TH,,,October2016.dta
576667.631283287,1013877.38930665,479615,15oct2016,2016,10,15,2225,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,31,1600,S COMPTON AVE,,,,,October2016.dta
587760.155254833,1017714.58936224,479859,17oct2016,2016,10,17,2006,October,2016,Sex Offenses,175100,SEX OFFNS-SX MISCONDUCT/SUS<17&VIC 14-15/NO FO,Yes,No,No,1,4,35,800,OLIVE ST,,,OLD POST OFFICE,,October2016.dta
587633.599969521,1017765.06123776,479963,18oct2016,2016,10,18,1420,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,200,N 9TH ST,,9TH,ST. LOUIS POLICE DEPARTMENT DOWNTOW,ALLEY,October2016.dta
586660.475219116,1023660.29989499,480014,18oct2016,2016,10,18,2005,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,60,2000,N FLORISSANT AVE,,MARKET,BP SERVICE STATION,,October2016.dta
585690.145605672,1027141.03919072,480227,20oct2016,2016,10,20,1600,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,63,1900,HEBERT ST,,20TH,,VACANT APARTMENT NEXT TO LAUNDROMAT,October2016.dta
586375.346136205,1018412.71194198,480272,20oct2016,2016,10,20,2140,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,October2016.dta
561650.418377314,1021265.92442778,481116,27oct2016,2016,10,27,554,October,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,2,82,5595,GRAND,,,,FOREST PARK VISIT CENTER TWIN LOTS,October2016.dta
561650.418377314,1021265.92442778,481132,27oct2016,2016,10,27,1135,October,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,October2016.dta
561650.418377314,1021265.92442778,481154,27oct2016,2016,10,27,1425,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,,October2016.dta
588516.421050828,1018215.04225794,481305,28oct2016,2016,10,28,1619,October,2016,Forgery and Counterfeiting,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,Yes,No,No,1,4,35,618,WASHINGTON,,WASHINGTON,,:@MX MOVIES,October2016.dta
587070.618986454,1018758.18104411,481381,29oct2016,2016,10,29,157,October,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,WASHINGTON,,ON SIDEWALK,October2016.dta
586519.81977804,1015955.24936001,481528,30oct2016,2016,10,30,1,October,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1000,SPRUCE ST,,,WHEELHOUSE,,October2016.dta
580980.664100446,1017639.53665921,481590,30oct2016,2016,10,30,1400,October,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,300,S JEFFERSON AVE,,JEFFERSON,CROWN MART GAS STATION,,October2016.dta
571740.182595521,1021991.99400977,481762,07jun2016,2016,6,7,1300,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,38,4200,LINDELL BLVD,,LINDELL,,,November2016.dta
576423.559050087,1051994.82603922,481776,31jul2016,2016,7,31,2308,November,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,6,74,915,HARLAN,,HARLAN,,,November2016.dta
576423.559050087,1051994.82603922,481777,31jul2016,2016,7,31,2308,November,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,6,74,915,HARLAN,,HARLAN,,,November2016.dta
569543.424403533,988221.0367469341,481779,01aug2016,2016,8,1,900,November,2016,Sex Offenses,171300,SEX OFFNS-STATUATORY RAPE/SECOND,Yes,No,No,1,1,2,7500,S BROADWAY,,BROADWAY,,RESIDENCE,November2016.dta
586358.777306739,1022190.91932174,481823,20sep2016,2016,9,20,1509,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1400,N 16TH,,N 16TH,PRESERVATION PLACE APARTMENTS,NUISANCE ABATEMENT PROPERTY,November2016.dta
565668.768420756,1035149.97570625,481839,30sep2016,2016,9,30,1,November,2016,Aggravated Assault,43026,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,No,No,No,1,5,50,5558,TERRY,,GRAND,,,November2016.dta
576153.556462292,1005214.63204042,481844,01oct2016,2016,10,1,1,November,2016,Sex Offenses,171200,SEX OFFNS-STATUATORY RAPE/FIRST,Yes,No,No,1,3,19,3000,CHEROKEE ST,,CHEROKEE,,,November2016.dta
567991.454084091,999270.875919849,481849,04oct2016,2016,10,4,1315,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,No,1,1,5,5034,STEFFENS,,STEFFENS,,,November2016.dta
583745.386480618,1024328.25246512,481859,08oct2016,2016,10,8,20,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,60,1720,N. 22ND,,N. 22ND,MURPHY PLACE APARTMENTS,NUISAINCE ABATEMENT PROPERTY,November2016.dta
564042.230179839,1030385.16140763,481888,15oct2016,2016,10,15,255,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,5,78,5457,PAGE,,,NEW WAY MARKET,,November2016.dta
576767.505020946,1049356.35322625,481912,20oct2016,2016,10,20,1600,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,74,831,MCLARAN,,MCLARAN,,: 1ST FLR APT,November2016.dta
582163.93947655,1031689.9040463,481961,26oct2016,2016,10,26,1230,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,67,4206,N GRAND,,N GRAND,ECONOMY INN HOTEL,NUISANCE ABATEMENT PROPERTY,November2016.dta
557731.054397158,1011743.31752033,481963,26oct2016,2016,10,26,1534,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,No,1,2,11,6500,SOUTHWEST,,SOUTHWEST,,,November2016.dta
