xcoord,ycoord,objectid_1,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-1.79769313486232e+308,-,4425,U,431450,24oct2015,2015,10,24,2330,10,2015,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,5,53,700,AUBERT,0,AUBERT,,ON BLOCK,October2015.dta
-1.79769313486232e+308,-,4429,U,431665,26oct2015,2015,10,26,1716,10,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1200,LUCAS AVE,0,,,STREET,October2015.dta
-1.79769313486232e+308,-,4431,U,431810,27oct2015,2015,10,27,2100,10,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,53,800,AUBERT AVE,0,,,,October2015.dta
-1.79769313486232e+308,-,4433,U,431897,28oct2015,2015,10,28,1605,10,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,200,N 17TH ST,0,17TH,,,October2015.dta
-1.79769313486232e+308,-,4439,U,432102,30oct2015,2015,10,30,1648,10,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,20,1800,S 7TH ST,0,,,,October2015.dta
877267.270390913,1025459.77493607,4443,T,432189,31oct2015,2015,10,31,844,10,2015,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,5,46,270,SKINKER,0,,,,October2015.dta
-1.79769313486232e+308,-,4444,U,432252,21nov2011,2011,11,21,900,10,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,67,4200,LINTON AVE,0,LINTON,,,October2015.dta
-1.79769313486232e+308,-,4449,U,432283,16jun2013,2013,6,16,2300,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,36,2900,LAFAYETTE AVE,0,OLIVE,,,November2015.dta
-1.79769313486232e+308,-,4459,U,432354,01oct2013,2013,10,1,1200,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,15,4300,OLEATHA AVE,0,OLIVE,,,November2015.dta
-1.79769313486232e+308,-,4461,U,432397,10oct2015,2015,10,10,1900,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,4000,NEBRASKA AVE,0,MINNESOTA,,,November2015.dta
-1.79769313486232e+308,-,4468,U,432686,01nov2015,2015,11,1,1030,11,2015,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,74,900,NASSAU DR,0,NASSAU,,,November2015.dta
-1.79769313486232e+308,-,4469,U,432691,01nov2015,2015,11,1,1100,11,2015,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,5,51,5100,MINERVA AVE,0,MINERVA,,SECOND FLOOR BATHROOM,November2015.dta
-1.79769313486232e+308,-,4470,U,432696,01nov2015,2015,11,1,1210,11,2015,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,2,9,6300,SCANLAN AVE,0,SCANLAN,,,November2015.dta
-1.79769313486232e+308,-,4471,U,432775,02nov2014,2014,11,2,1,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,54,1300,WALTON AVE,0,,,,November2015.dta
-1.79769313486232e+308,-,4476,U,433119,04nov2015,2015,11,4,1522,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,16,3500,ALBERTA ST,0,ALBERTA,,,November2015.dta
-1.79769313486232e+308,-,4478,U,433287,05nov2015,2015,11,5,2100,11,2015,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,1,0,0,1,6,75,10629,LOOKAWAY DR,0,,,STREET,November2015.dta
-1.79769313486232e+308,-,4479,U,433301,05nov2015,2015,11,5,2300,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,74,700,GIMBLIN RD,0,BROADWAY,,,November2015.dta
-1.79769313486232e+308,-,4480,U,433354,06nov2015,2015,11,6,1300,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,16,3800,DUNNICA - REAR,0,DUNNICA - REAR,,,November2015.dta
-1.79769313486232e+308,-,4482,U,433464,07nov2015,2015,11,7,1400,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,8,6200,EICHELBERGER ST,0,ALDINE,,,November2015.dta
-1.79769313486232e+308,-,4485,U,433614,09nov2015,2015,11,9,1,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,60,3200,N FLORISSANT AVE,0,FLORISSANT,LITTLE SISTERS OF POOR,@LITTLE SISTERS OF POOR,November2015.dta
-1.79769313486232e+308,-,4486,U,433697,09nov2015,2015,11,9,1600,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,3800,IOWA AVE,0,GRAND,,VACANT RESIDENCE,November2015.dta
-1.79769313486232e+308,-,4487,U,433724,09nov2015,2015,11,9,1930,11,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,4,63,1100,BRISTOL LN,0,OLIVE,,,November2015.dta
883233.630833495,1026643.29684724,4491,T,434468,16nov2015,2015,11,16,800,11,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,49,5500,DELMAR BLVD,0,DELMAR,,,November2015.dta
-1.79769313486232e+308,-,4492,U,434591,17nov2015,2015,11,17,710,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,200,N 17TH ST,0,17TH,,,November2015.dta
-1.79769313486232e+308,-,4493,U,434640,17nov2015,2015,11,17,1545,11,2015,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,79,800,E ADELAIDE,0,2ND,,,November2015.dta
-1.79769313486232e+308,-,4497,U,435093,21nov2015,2015,11,21,1215,11,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,37,3600,SCOTT AVE,0,SCOTT,GRAND,CITY  7572,November2015.dta
-1.79769313486232e+308,-,4498,U,435245,23nov2015,2015,11,23,0,11,2015,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,4,77,1320,NORTH GRAND,0,,,,November2015.dta
-1.79769313486232e+308,-,4500,U,435506,25nov2015,2015,11,25,900,11,2015,15,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1,0,0,1,5,50,4904,HODIAMONT STREETCAR R-O-W,0,SUBURBAN TRACKS,,,November2015.dta
-1.79769313486232e+308,-,4501,U,435520,25nov2015,2015,11,25,1200,11,2015,6,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1,0,0,1,6,75,10629,LOOKAWAY DR,0,OLIVE,,,November2015.dta
-1.79769313486232e+308,-,4504,U,436066,20may2014,2014,5,20,1700,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,15,3500,MORGANFORD RD,0,MORGANFORD,,,December2015.dta
-1.79769313486232e+308,-,4509,U,436110,29sep2015,2015,9,29,730,12,2015,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,4,37,2926,SAMUEL SHEPARD,0,KINGSBURY,,,December2015.dta
-1.79769313486232e+308,-,4511,U,436137,26oct2015,2015,10,26,630,12,2015,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,0,1,3,23,2209,MISSISSIPPI,0,MISSISSIPPI,,,December2015.dta
-1.79769313486232e+308,-,4516,U,436178,08nov2013,2013,11,8,1,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,21,1100,SIDNEY ST,0,GRAND,,,December2015.dta
908698.52806633,1013021.11903916,4519,T,436203,16nov2015,2015,11,16,1,12,2015,2,21000,RAPE -- FORCIBLE,0,0,0,1,4,35,1000,2ND,0,2ND,HOTEL LUMIERE,,December2015.dta
-1.79769313486232e+308,-,4525,U,436253,25nov2015,2015,11,25,1200,12,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,2,27,4100,CASTLEMAN AVE,0,CASTLEMAN,,,December2015.dta
-1.79769313486232e+308,-,4528,U,436288,29nov2015,2015,11,29,200,12,2015,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,1,16,4100,GILES AVE,0,GILES,,,December2015.dta
-1.79769313486232e+308,-,4529,U,436336,30nov2015,2015,11,30,2100,12,2015,15,151110,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1,0,0,1,3,21,901,CARROLL ST,0,,,,December2015.dta
-1.79769313486232e+308,-,4530,U,436517,02dec2015,2015,12,2,1615,12,2015,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,71,4591,THEKLA AVE,0,HALL,,@CITGO - HALL ST,December2015.dta
-1.79769313486232e+308,-,4532,U,436535,02dec2015,2015,12,2,1849,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,16,3500,ALBERTA ST,0,,,,December2015.dta
-1.79769313486232e+308,-,4535,U,436846,04dec2015,2015,12,4,2236,12,2015,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,3,31,3500,LARAYETTE,0,,,,December2015.dta
-1.79769313486232e+308,-,4536,U,436942,05dec2015,2015,12,5,1917,12,2015,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,6,74,9448,LEWIS & CLARK,0,UNION,,,December2015.dta
-1.79769313486232e+308,-,4537,U,437034,06dec2015,2015,12,6,1500,12,2015,11,117000,FAILURE TO RETURN BORROWED/RENTED VEHICL,1,0,0,1,6,68,5438,ALICE AVE,0,ALICE,,,December2015.dta
-1.79769313486232e+308,-,4539,U,437127,07dec2015,2015,12,7,1320,12,2015,6,64701,LARCENY-FROM MTR VEH UNDER $500,1,0,0,1,6,71,5500,QUEENS,0,UNION,,,December2015.dta
-1.79769313486232e+308,-,4542,U,437338,09dec2015,2015,12,9,1200,12,2015,17,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1,0,0,1,1,6,5000,SUNSHINE DR,0,SUNSHINE,,,December2015.dta
-1.79769313486232e+308,-,4543,U,437461,10dec2015,2015,12,10,1300,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,52,2400,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,December2015.dta
-1.79769313486232e+308,-,4545,U,437625,11dec2015,2015,12,11,1950,12,2015,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1200,ST CHARLES ST,0,ST CHARLES,,,December2015.dta
-1.79769313486232e+308,-,4546,U,438160,16dec2015,2015,12,16,349,12,2015,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,1,16,3900,S SPRING AVE,0,SPRING,,APT 2S,December2015.dta
-1.79769313486232e+308,-,4548,U,438266,17dec2015,2015,12,17,702,12,2015,13,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1,0,0,1,0,0,10264,ASHBROOK,0,,,@ST LOUIS COUNTY,December2015.dta
-1.79769313486232e+308,-,4549,U,438640,20dec2015,2015,12,20,1530,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3600,DUNNICA AVE,0,BROADWAY,,,December2015.dta
-1.79769313486232e+308,-,4550,U,438643,20dec2015,2015,12,20,1557,12,2015,25,250000,LOITERING-BEGGING,1,0,0,1,5,38,4999,FOREST PARK PKWY,0,,,,December2015.dta
-1.79769313486232e+308,-,4551,U,438673,20dec2015,2015,12,20,2037,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,38,1000,LOUGHBOROUGH AVE,0,,,@SCHNUCKS - LOUGHBOROUGH,December2015.dta
-1.79769313486232e+308,-,4554,U,439000,23dec2015,2015,12,23,2000,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,64,400,E PRAIRIE AVE,0,PRAIRIE,,,December2015.dta
-1.79769313486232e+308,-,4556,U,439346,28dec2015,2015,12,28,945,12,2015,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,4,65,4100,BLAIR AVE,0,BLAIR,,,December2015.dta
-1.79769313486232e+308,-,4560,U,439556,30dec2015,2015,12,30,1500,12,2015,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,55,4900,LEXINGTON AVE,0,LEXINGTON,,,December2015.dta
-1.79769313486232e+308,-,4561,U,439680,01jan2011,2011,1,1,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,1,3700,WYOMING ST,0,OLIVE,,,January2016.dta
-1.79769313486232e+308,-,4562,U,439695,01jan2016,2016,1,1,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,58,3900,WEST BELLE PL,0,WEST BELLE,,,January2016.dta
-1.79769313486232e+308,-,4564,U,439745,01jan2016,2016,1,1,545,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,78,5400,RIDGE AVE,0,,,,January2016.dta
-1.79769313486232e+308,-,4565,U,439919,02jan2016,2016,1,2,1850,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,19,3400,MICHIGAN AVE,0,MICHIGAN,,,January2016.dta
-1.79769313486232e+308,-,4568,U,439990,03jan2016,2016,1,3,1110,1,2016,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,71,4600,EMERSON AVE,0,EMERSON,,,January2016.dta
-1.79769313486232e+308,-,4569,U,440028,03jan2016,2016,1,3,1800,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,69,4100,N EUCLID AVE,0,EUCLID,,,January2016.dta
-1.79769313486232e+308,-,4570,U,440221,05jan2016,2016,1,5,1400,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,,,January2016.dta
-1.79769313486232e+308,-,4573,U,440267,05jan2016,2016,1,5,2027,1,2016,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,5,48,5518,JULIAN,0,,,REAR PARKING LOT,January2016.dta
-1.79769313486232e+308,-,4576,U,440531,07jan2016,2016,1,7,2227,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,200,N 17TH ST,0,17TH,,,January2016.dta
-1.79769313486232e+308,-,4578,U,440687,09jan2016,2016,1,9,155,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,69,4900,CARTER AVE,0,CARTER,,,January2016.dta
-1.79769313486232e+308,-,4579,U,440731,09jan2016,2016,1,9,1700,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,25,2800,S COMPTON AVE,0,DUNNICA,,,January2016.dta
-1.79769313486232e+308,-,4580,U,440755,09jan2016,2016,1,9,2200,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,74,800,GUSTAV AVE,0,BROADWAY,,,January2016.dta
-1.79769313486232e+308,-,4586,U,441109,13jan2011,2011,1,13,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,18,2200,GASCONADE ST,0,GASCONADE,,,January2016.dta
-1.79769313486232e+308,-,4587,U,441111,13jan2016,2016,1,13,1,1,2016,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,5,46,6000,PERSHING AVE,0,PERSHING,,,January2016.dta
-1.79769313486232e+308,-,4589,U,441126,13jan2016,2016,1,13,730,1,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,5,38,4900,BARNES JEWISH HOSPITAL PLZ,0,,BARNES JEWISH HOSPITAL,,January2016.dta
-1.79769313486232e+308,-,4590,U,441173,13jan2016,2016,1,13,1652,1,2016,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,0,0,1562,WELLSTON AVE,0,DR MARTIN LUTHER KING,,,January2016.dta
-1.79769313486232e+308,-,4591,U,441206,13jan2016,2016,1,13,2110,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,48,5900,CATES AVE,0,CATES,,,January2016.dta
-1.79769313486232e+308,-,4592,U,441285,14jan2016,2016,1,14,1400,1,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,5,38,100,N NEWSTEAD AVE,0,WEST PINE,SHAPIROS MARKET,,January2016.dta
-1.79769313486232e+308,-,4594,U,441374,15jan2016,2016,1,15,136,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,23,2100,GEYER AVE,0,GEYER,,,January2016.dta
-1.79769313486232e+308,-,4596,U,441433,15jan2016,2016,1,15,1531,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1600,OLIVE ST,0,,,,January2016.dta
-1.79769313486232e+308,-,4597,U,441464,15jan2016,2016,1,15,1926,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,300,WASHINGTON AVE,0,,,,January2016.dta
-1.79769313486232e+308,-,4598,U,441525,16jan2016,2016,1,16,840,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,17,4500,OREGON AVE,0,OREGON,,,January2016.dta
-1.79769313486232e+308,-,4602,U,441926,19jan2016,2016,1,19,2200,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,15,3100,ALFRED AVE,0,,,,January2016.dta
-1.79769313486232e+308,-,4604,U,442131,22jan2016,2016,1,22,400,1,2016,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,5,46,5900,WATERMAN BLVD,0,WATERMAN,,,January2016.dta
-1.79769313486232e+308,-,4607,U,442168,22jan2016,2016,1,22,1225,1,2016,15,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,1,0,0,1,0,0,7200,HAZELCREST,0,,,,January2016.dta
-1.79769313486232e+308,-,4611,U,442300,23jan2016,2016,1,23,1645,1,2016,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,4,35,100,N 6TH ST,0,6TH,ST. LOUIS BREAD COMPANY,@BREAD COMPANY- 6TH,January2016.dta
-1.79769313486232e+308,-,4616,U,442612,26jan2016,2016,1,26,1525,1,2016,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,3,31,1710,LONGFELLOW,0,,,,January2016.dta
-1.79769313486232e+308,-,4621,U,442868,28jan2016,2016,1,28,2245,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,1,16,3500,MONTANA ST,0,,DUTCHTOWN NEIGHBORHOOD,SIDEWALK,January2016.dta
-1.79769313486232e+308,-,4622,U,442898,29jan2016,2016,1,29,800,1,2016,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,2,29,3700,VISTA AVE,0,VISTA,SLU HOSPITAL WEST PAVALION,4TH FLOOR,January2016.dta
-1.79769313486232e+308,-,4623,U,443002,30jan2016,2016,1,30,1103,1,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1700,LOCUST ST,0,,,,January2016.dta
-1.79769313486232e+308,-,4627,U,443144,31jan2016,2016,1,31,1830,1,2016,4,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1,0,0,1,5,48,731,HODIAMONT,0,,METROLINK DELMAR TRAIN PLATFORM,TRAIN PLATFORM,January2016.dta
-1.79769313486232e+308,-,4628,U,443182,01jun2015,2015,6,1,1,1,2016,17,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1,0,0,1,1,1,800,BATES ST,0,BATES,,,January2016.dta
-1.79769313486232e+308,-,4632,U,443199,15aug2013,2013,8,15,1,1,2016,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,5,50,1900,ARLINGTON AVE,0,ARLINGTON,,,January2016.dta
-1.79769313486232e+308,-,4634,U,443215,01oct2015,2015,10,1,1,1,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,3800,LOUISIANA,0,OLIVE,,,January2016.dta
-1.79769313486232e+308,-,4639,U,443276,01dec2015,2015,12,1,800,1,2016,17,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,1,0,0,1,4,35,1000,N 10TH ST,0,10TH,,,January2016.dta
-1.79769313486232e+308,-,4640,U,443280,01dec2015,2015,12,1,1200,1,2016,17,171200,SEX OFFNS-STATUATORY RAPE/FIRST,1,0,0,1,1,5,5300,ALFRED AVE,0,VANDEVENTER,,,January2016.dta
895146.211995162,1015228.25045165,4643,T,443300,04dec2015,2015,12,4,1400,1,2016,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,3,31,1438,GRAND,0,GRAND,,PARKING LOT,January2016.dta
-1.79769313486232e+308,-,4646,U,443421,24dec2015,2015,12,24,1000,1,2016,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,0,0,0,1,2,39,4200,VISTA AVE,0,VISTA,,,January2016.dta
-1.79769313486232e+308,-,4649,U,443536,04jan2016,2016,1,4,200,2,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,14,5000,CHIPPEWA ST,0,CHIPPEWA,,,February2016.dta
-1.79769313486232e+308,-,4650,U,443538,06jan2016,2016,1,6,740,2,2016,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,1,0,0,1,5,38,4471,LINDELL,0,LINDELL,,,February2016.dta
-1.79769313486232e+308,-,4660,U,444135,04feb2016,2016,2,4,1300,2,2016,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,1,4,6701,RIVER DES PERES,0,,,FULTZ FIELD,February2016.dta
-1.79769313486232e+308,-,4662,U,444243,05feb2016,2016,2,5,1308,2,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,200,N 17TH ST,0,,711,,February2016.dta
-1.79769313486232e+308,-,4663,U,444258,05feb2016,2016,2,5,1700,2,2016,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,1,2,8804,NORTH BROADWAY,0,JEFFERSON,,,February2016.dta
-1.79769313486232e+308,-,4664,U,444261,05feb2016,2016,2,5,1710,2,2016,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,6,56,3600,WARNE AVE,0,,,FUNNEL CAKE CO,February2016.dta
-1.79769313486232e+308,-,4668,U,444520,07feb2016,2016,2,7,1430,2,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,71,5000,ROSALIE ST,0,ROSALIE,,,February2016.dta
-1.79769313486232e+308,-,4669,U,444939,12feb2016,2016,2,12,250,2,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,38,4900,BARNES JEWISH HOSPITAL PLZ,0,,BARNES JEWISH HOSPITAL,,February2016.dta
-1.79769313486232e+308,-,4675,U,445329,15feb2016,2016,2,15,2228,2,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,1,16,3800,DELOR,0,,,,February2016.dta
-1.79769313486232e+308,-,4676,U,445389,16feb2016,2016,2,16,1730,2,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,3,30,3100,PENNSYLVANIA AVE,0,GRAND,DURHAM SCHOOL BUS,ON BUS,February2016.dta
-1.79769313486232e+308,-,4682,U,445737,19feb2016,2016,2,19,1624,2,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,38,5000,MCPHERSON AVE,0,,,,February2016.dta
-1.79769313486232e+308,-,4683,U,445823,20feb2016,2016,2,20,600,2,2016,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,3,18,3800,MISSOURI AVE,0,MISSOURI,,,February2016.dta
-1.79769313486232e+308,-,4684,U,445973,21feb2016,2016,2,21,1925,2,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,,7 ELEVEN,February2016.dta
-1.79769313486232e+308,-,4686,U,446065,22feb2016,2016,2,22,1520,2,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,3800,TAFT AVE,0,ALABAMA,,,February2016.dta
-1.79769313486232e+308,-,4687,U,446237,24feb2016,2016,2,24,735,2,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,2,14,3497,MACKLIND AVE,0,MACKLIND,,,February2016.dta
-1.79769313486232e+308,-,4688,U,446405,25feb2016,2016,2,25,2150,2,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,39,4500,HUNT AVE,0,HUNT,,,February2016.dta
-1.79769313486232e+308,-,4691,U,446642,28feb2016,2016,2,28,231,2,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,2,39,4054,MANCHESTER AVE,0,,,,February2016.dta
-1.79769313486232e+308,-,4692,U,446803,01jun2015,2015,6,1,1,2,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,1200,SPRUCE ST,0,OLIVE,,,February2016.dta
-1.79769313486232e+308,-,4695,U,446820,28aug2015,2015,8,28,1418,2,2016,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,0,1,4,35,150,LACLEDES LANDING,0,2ND,,,February2016.dta
-1.79769313486232e+308,-,4698,U,446906,13jan2016,2016,1,13,1915,3,2016,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,5,46,5645,FOREST PARK,0,FOREST PARK,,,March2016.dta
-1.79769313486232e+308,-,4703,U,446996,18feb2016,2016,2,18,1145,3,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,6,84,1300,KINGSHIGHWAY BLVD NE,0,KINGSHIGHWAY,,,March2016.dta
-1.79769313486232e+308,-,4706,U,447061,27feb2016,2016,2,27,1000,3,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,52,1900,N KINGSHIGHWAY BLVD,0,KINGSHIGHWAY,,,March2016.dta
-1.79769313486232e+308,-,4713,U,447840,07mar2016,2016,3,7,1330,3,2016,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,5,48,5701,ENRIGHT,0,DELMAR,,,March2016.dta
-1.79769313486232e+308,-,4720,U,448524,13mar2016,2016,3,13,635,3,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,18,3800,WISCONSIN AVE,0,WISCONSIN,,,March2016.dta
-1.79769313486232e+308,-,4724,U,448688,14mar2016,2016,3,14,1150,3,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1600,OLIVE ST,0,,,,March2016.dta
-1.79769313486232e+308,-,4725,U,448882,15mar2016,2016,3,15,2000,3,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,15,4100,HUMPHREY ST,0,GRAND,,,March2016.dta
-1.79769313486232e+308,-,4727,U,448960,16mar2016,2016,3,16,1137,3,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,3,24,2600,GRAVOIS AVE,0,GRAVOIS,,,March2016.dta
-1.79769313486232e+308,-,4729,U,449145,17mar2016,2016,3,17,1800,3,2016,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1,0,0,1,2,42,6537,MOBILE CT,0,MOBILE,,,March2016.dta
-1.79769313486232e+308,-,4731,U,449172,17mar2016,2016,3,17,2038,3,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,24,2600,GRAVOIS AVE,0,,,,March2016.dta
