X,Y,OBJECTID_1,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,dateoccu_1,dateoccu_2,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
902419.404469747,1019281.02646682,5109,5109,M,100.00000000000,A,202 N 23RD ST,,129511,,PointAddress,202 N 23RD,468055,04jun2016,-169.06408426900,-29.30336520570,2016,6,4,1230,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,202,N 23RD,0,N 23RD,,,0,0,August2016.dta,202 N 23RD
899824.582559664,1012930.91810407,5110,5110,M,100.00000000000,A,1655 S JEFFERSON AVE,,48134,,PointAddress,1655 S JEFFERSON,468061,06jun2016,-148.86006067600,-29.67301129710,2016,6,6,1605,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,31,1655,S JEFFERSON,0,S JEFFERSON,,,0,0,August2016.dta,1655 S JEFFERSON
908681.437877413,1021974.92987166,5111,5111,M,100.00000000000,A,1444 N 10TH ST,,74710,,PointAddress,1444 N 10TH,468063,07jun2016,-150.67043376400,-24.85609831390,2016,6,7,2300,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,1444,N 10TH,0,N 10TH,,,0,0,August2016.dta,1444 N 10TH
908675.145895246,1020648.68547691,5112,5112,M,100.00000000000,A,1123 N 8TH ST,,85214,,PointAddress,1123 N 8TH,468095,26jun2016,-20.60832825600,-29.53182036020,2016,6,26,1325,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,1123,N 8TH,0,N 8TH,,,0,0,August2016.dta,1123 N 8TH
898435.548592329,1024489.26998732,5113,5113,M,100.00000000000,A,1400 N GRAND BLVD,,33755,,PointAddress,1400 N GRAND,468100,28jun2016,-25.06408426900,-29.30336520570,2016,6,28,1320,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,59,1400,N GRAND,0,N GRAND,,,0,0,August2016.dta,1400 N GRAND
887455.697192494,1025929.34519116,5114,5114,M,100.00000000000,A,5017 WASHINGTON PL,,230427,,PointAddress,5017 WASHINGTON,468108,30jun2016,-4.86006067643,-29.67301129710,2016,6,30,1600,8,2016,8,82000,ARSON-2ND DEGREE/SUCCESS,0,0,0,1,5,38,5017,WASHINGTON,0,WASHINGTON,,,0,0,August2016.dta,5017 WASHINGTON
-1.79769313486232e+308,-1.79769313486232e+308,5115,5115,U,0.00000000000,A,,,-1,,,900 ELIAS AVE,468126,04jul2016,-169.24835104500,-31.07985336180,2016,7,4,1900,8,2016,17,171200,SEX OFFNS-STATUATORY RAPE/FIRST,1,0,0,1,6,74,900,ELIAS AVE,0,ELIAS,,,0,0,August2016.dta,900 ELIAS AVE
885162.386818495,1013980.08660941,5116,5116,M,100.00000000000,A,5201 SHAW AVE,,104549,,PointAddress,5201 SHAW,468134,06jul2016,-148.89482273000,-31.47680192870,2016,7,6,1200,8,2016,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,0,0,0,1,2,12,5201,SHAW,0,SUBLETTE,,GIOVANNI`S RESTAURANT,0,0,August2016.dta,5201 SHAW
-1.79769313486232e+308,-1.79769313486232e+308,5117,5117,U,0.00000000000,A,,,-1,,,3800 IOWA AVE,468138,08jul2016,-128.48980699300,-31.32515677410,2016,7,8,1200,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,16,3800,IOWA AVE,0,IOWA,,,0,0,August2016.dta,3800 IOWA AVE
898159.200063661,1002522.42153265,5118,5118,M,90.87000000000,A,3751 S JEFFERSON AVE,,48509,,PointAddress,3751 JEFFERSON,468144,09jul2016,-130.81351921000,-26.96634761020,2016,7,9,1015,8,2016,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,3,19,3751,JEFFERSON,0,OHIO,MOTOMART,CALLER CALLED FROM 3716 OHIO AVE,0,0,August2016.dta,3751 JEFFERSON
893060.987491079,1014092.70547865,5119,5119,M,100.00000000000,A,3900 MCREE AVE,,117091,,PointAddress,3900 MCREE AVE,468148,10jul2016,-133.24835104500,-31.07985336180,2016,7,10,1,8,2016,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,2,29,3900,MCREE AVE,0,MCREE,,,0,0,August2016.dta,3900 MCREE AVE
-1.79769313486232e+308,-1.79769313486232e+308,5120,5120,U,0.00000000000,A,,,-1,,,5900 DRESSELL AVE,468173,14jul2016,-92.48980699350,-31.32515677410,2016,7,14,100,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,70,5900,DRESSELL AVE,0,NATURAL BRIDGE,,,0,0,August2016.dta,5900 DRESSELL AVE
908681.437877413,1021974.92987166,5121,5121,M,100.00000000000,A,1442 N 10TH ST,,74709,,PointAddress,1442 N. 10TH,468188,17jul2016,-74.76709000670,-26.84018370020,2016,7,17,1344,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,62,1442,N. 10TH,0,N. 10TH,,,0,0,August2016.dta,1442 N. 10TH
906357.401843078,1016821.32928649,5122,5122,M,100.00000000000,A,200 S TUCKER BLVD,,77432,,PointAddress,200 S. TUCKER,468196,19jul2016,-78.81705940400,-26.63596982250,2016,7,19,1,8,2016,9,92000,SIMPLE ASSAULT-HARRASSMENT,1,0,0,1,4,35,200,S. TUCKER,0,OLIVE,ST. LOUIS CITY JUSTICE CENTER,ST. LOUIS CITY JUSTICE CENTER,0,0,August2016.dta,200 S. TUCKER
907599.175606247,1013587.99126499,5123,5123,M,100.00000000000,A,1015 S BROADWAY,,32937,,PointAddress,1015 S BROADWAY,468205,20jul2016,-56.48980699350,-31.32515677410,2016,7,20,1100,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,34,1015,S BROADWAY,0,S BROADWAY,,,0,0,August2016.dta,1015 S BROADWAY
-1.79769313486232e+308,-1.79769313486232e+308,5124,5124,U,0.00000000000,A,,,-1,,,227 ST. ROBERT BLVD,468212,21jul2016,-58.81351920970,-26.96634761020,2016,7,21,1030,8,2016,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,1,1,227,ST. ROBERT BLVD,0,OLIVE,MAINSTAY SUITES,,0,0,August2016.dta,227 ST. ROBERT BLVD
-1.79769313486232e+308,-1.79769313486232e+308,5125,5125,U,0.00000000000,A,,,-1,,,900 ELIAS AVE,468215,21jul2016,-58.81351920970,-26.96634761020,2016,7,21,1300,8,2016,17,171200,SEX OFFNS-STATUATORY RAPE/FIRST,1,0,0,1,6,74,900,ELIAS AVE,0,ELIAS,,,0,0,August2016.dta,900 ELIAS AVE
904017.543005746,1013921.46730407,5126,5126,M,100.00000000000,A,1115 S 14TH ST,,99021,,PointAddress,1115 S 14TH,468249,25jul2016,-42.81705940400,-26.63596982250,2016,7,25,2000,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,3,33,1115,S 14TH,0,S 14TH,,,0,0,August2016.dta,1115 S 14TH
887635.359890912,1026505.06615257,5127,5127,M,100.00000000000,A,5000 ENRIGHT AVE,,14156,,PointAddress,5000 ENRIGHT AVE,468251,25jul2016,-42.81705940400,-26.63596982250,2016,7,25,2200,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,51,5000,ENRIGHT AVE,0,OLIVE,,,0,0,August2016.dta,5000 ENRIGHT AVE
906859.265340663,1019488.09888732,5128,5128,M,100.00000000000,A,721 N TUCKER BLVD,,164396,,PointAddress,721 N TUCKER,468261,27jul2016,-22.81351920970,-26.96634761020,2016,7,27,810,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,721,N TUCKER,0,N TUCKER,,,0,0,August2016.dta,721 N TUCKER
-1.79769313486232e+308,-1.79769313486232e+308,5129,5129,U,0.00000000000,A,,,-1,,,5600 PALM ST,468276,27jul2016,-22.81351920970,-26.96634761020,2016,7,27,2200,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,5,50,5600,PALM ST,0,PALM,,,0,0,August2016.dta,5600 PALM ST
877232.801955912,999652.266839907,5130,5130,M,100.00000000000,A,5929 CHILDRESS AVE,,180124,,PointAddress,5929 CHILDRESS,468293,28jul2016,-25.24835104540,-31.07985336180,2016,7,28,1614,8,2016,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,0,0,0,1,2,8,5929,CHILDRESS,0,,,,0,0,August2016.dta,5929 CHILDRESS
905178.708006244,1060180.92563799,5131,5131,M,100.00000000000,A,712 RIVERMONT DR,,224708,,PointAddress,712 RIVERMONT,468299,28jul2016,-25.24835104540,-31.07985336180,2016,7,28,2130,8,2016,6,67701,LARCENY-FROM BUILDING UNDER $500,0,0,0,1,6,75,712,RIVERMONT,0,RIVERMONT,,,0,0,August2016.dta,712 RIVERMONT
906859.265340663,1019488.09888732,5132,5132,M,100.00000000000,A,721 N TUCKER BLVD,,164396,,PointAddress,721 N TUCKER,468300,29jul2016,-2.76709000670,-26.84018370020,2016,7,29,28,8,2016,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,36,721,N TUCKER,0,N TUCKER,,,0,0,August2016.dta,721 N TUCKER
898484.413652077,1026327.48907991,5133,5133,M,100.00000000000,A,3700 NORTH MARKET ST,,42271,,PointAddress,3700 NORTH MARKET ST,468305,29jul2016,-2.76709000670,-26.84018370020,2016,7,29,900,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,59,3700,NORTH MARKET ST,0,NORTH MARKET,,,0,0,August2016.dta,3700 NORTH MARKET ST
889346.440786328,1032719.44545607,5134,5134,M,100.00000000000,A,5021 NORTHLAND AVE,,121432,,PointAddress,5021 NORTHLAND,468334,29jul2016,-2.76709000670,-26.84018370020,2016,7,29,2300,8,2016,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,0,1,5,52,5021,NORTHLAND,0,NORTHLAND,,,0,0,August2016.dta,5021 NORTHLAND
893373.767049246,1010925.23904457,5135,5135,M,100.00000000000,A,3800 SHENANDOAH AVE,,50017,,PointAddress,3800 SHENANDOAH AVE,468484,01aug2016,0.00000000000,0.00000000000,2016,8,1,1041,8,2016,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,2,27,3800,SHENANDOAH AVE,0,SHENANDOAH,,,0,0,August2016.dta,3800 SHENANDOAH AVE
-1.79769313486232e+308,-1.79769313486232e+308,5136,5136,U,0.00000000000,A,,,-1,,,2200 BREMEN AVE,468709,02aug2016,0.00000000000,0.00000000000,2016,8,2,2000,8,2016,17,171300,SEX OFFNS-STATUATORY RAPE/SECOND,1,0,0,1,4,65,2200,BREMEN AVE,0,22ND,,,0,0,August2016.dta,2200 BREMEN AVE
-1.79769313486232e+308,-1.79769313486232e+308,5137,5137,U,0.00000000000,A,,,-1,,,600 MARKET ST,468937,04aug2016,0.00000000000,0.00000000000,2016,8,4,1300,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,600,MARKET ST,0,WALNUT,THE OUTFIELD,,0,0,August2016.dta,600 MARKET ST
904897.454303663,1018017.68417724,5138,5138,M,100.00000000000,A,1500 CHESTNUT ST,,74218,,PointAddress,1500 CHESTNUT ST,469104,05aug2016,0.00000000000,0.00000000000,2016,8,5,1852,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1500,CHESTNUT ST,0,,ETERNAL FLAME PARK,,0,0,August2016.dta,1500 CHESTNUT ST
-1.79769313486232e+308,-1.79769313486232e+308,5139,5139,U,0.00000000000,A,,,-1,,,1700 ARSENAL,469233,06aug2016,0.00000000000,0.00000000000,2016,8,6,1833,8,2016,25,250000,LOITERING-BEGGING,1,0,0,1,3,22,1700,ARSENAL,0,,,ALIAS ARSENAL/I 55 SB,0,0,August2016.dta,1700 ARSENAL
-1.79769313486232e+308,-1.79769313486232e+308,5140,5140,U,0.00000000000,A,,,-1,,,1600 OLIVE ST,469344,07aug2016,0.00000000000,0.00000000000,2016,8,7,1155,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1600,OLIVE ST,0,,,,0,0,August2016.dta,1600 OLIVE ST
881824.589360245,1021308.1506934,5141,5141,M,100.00000000000,A,1 GOVERNMENT DR,,239429,,PointAddress,1 GOVERNMENT DR,469365,07aug2016,0.00000000000,0.00000000000,2016,8,7,1600,8,2016,11,115100,FRAUD-STEALING BY DECEIT/OVER $150,1,0,0,1,2,82,1,GOVERNMENT DR,0,ONE GOVERNMENT DR.,LIVING WORLD,,0,0,August2016.dta,1 GOVERNMENT DR
906503.469136246,1027046.02077932,5142,5142,M,100.00000000000,A,1400 HEBERT ST,,64542,,PointAddress,1400 HEBERT ST,469522,08aug2016,0.00000000000,0.00000000000,2016,8,8,1623,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,4,63,1400,HEBERT ST,0,HEBERT,,,0,0,August2016.dta,1400 HEBERT ST
906549.683282662,1018454.64229282,5143,5143,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,469524,08aug2016,0.00000000000,0.00000000000,2016,8,8,1634,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1200,LOCUST ST,0,LOCUST,CHRIST CHURCH CATHEDRAL,,0,0,August2016.dta,1200 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,5144,5144,U,0.00000000000,A,,,-1,,,4400 LABADIE AVE,469620,09aug2016,0.00000000000,0.00000000000,2016,8,9,1200,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,6,56,4400,LABADIE AVE,0,LABADIE,,,0,0,August2016.dta,4400 LABADIE AVE
908326.931368578,1017718.65196691,5145,5145,M,100.00000000000,A,700 OLIVE ST,,9662,,PointAddress,700 OLIVE ST,469751,10aug2016,0.00000000000,0.00000000000,2016,8,10,958,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,700,OLIVE ST,0,,,,0,0,August2016.dta,700 OLIVE ST
881824.589360245,1021308.1506934,5146,5146,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469773,10aug2016,0.00000000000,0.00000000000,2016,8,10,1410,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,2,82,700,CARR LANE DR,0,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
881824.589360245,1021308.1506934,5147,5147,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469775,10aug2016,0.00000000000,0.00000000000,2016,8,10,1425,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,2,82,700,CARR LANE DR,0,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
881824.589360245,1021308.1506934,5148,5148,M,100.00000000000,A,700 CARR LANE DR,,230647,,PointAddress,700 CARR LANE DR,469780,10aug2016,0.00000000000,0.00000000000,2016,8,10,1525,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,2,82,700,CARR LANE DR,0,CARR LANE,FOREST PARK,,0,0,August2016.dta,700 CARR LANE DR
-1.79769313486232e+308,-1.79769313486232e+308,5149,5149,U,0.00000000000,A,,,-1,,,1400 LOCUST ST,469934,11aug2016,0.00000000000,0.00000000000,2016,8,11,1715,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,LOCUST ST,0,LOCUST,,@NEW LIFE EVNGLSTC CNTR IN ALLEY,0,0,August2016.dta,1400 LOCUST ST
893565.611809913,1005093.74677058,5150,5150,M,100.00000000000,A,3500 S GRAND BLVD,,29470,,PointAddress,3500 S GRAND BLVD,469976,11aug2016,0.00000000000,0.00000000000,2016,8,11,2311,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,3,25,3500,S GRAND BLVD,0,,PHILLIPS 66,GAS STATION,0,0,August2016.dta,3500 S GRAND BLVD
905637.975460414,1022220.89624324,5151,5151,M,100.00000000000,A,1300 HOGAN ST,,129797,,PointAddress,1300 HOGAN ST,469987,12aug2013,0.00000000000,0.00000000000,2013,8,12,1200,8,2016,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,4,61,1300,HOGAN ST,0,HOGAN,JEFFERSON ELEMENTARY SCHOOL - SLPS,,0,0,August2016.dta,1300 HOGAN ST
-1.79769313486232e+308,-1.79769313486232e+308,5152,5152,U,0.00000000000,A,,,-1,,,1500 N 20TH ST,470308,13aug2016,0.00000000000,0.00000000000,2016,8,13,2200,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,61,1500,N 20TH ST,0,MELVIN E COLLINS,,,0,0,August2016.dta,1500 N 20TH ST
-1.79769313486232e+308,-1.79769313486232e+308,5153,5153,U,0.00000000000,A,,,-1,,,420 S 8TH ST,470310,13aug2016,0.00000000000,0.00000000000,2016,8,13,2205,8,2016,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,4,35,420,S 8TH ST,0,S EIGHTH,BUSCH STADIUM,,0,0,August2016.dta,420 S 8TH ST
904717.173168164,1013243.12187599,5154,5154,M,90.87000000000,A,1300 S 13TH ST,,144721,,PointAddress,1300 N. 13TH ST,470363,14aug2016,0.00000000000,0.00000000000,2016,8,14,427,8,2016,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,4,61,1300,N. 13TH ST,0,,,,0,0,August2016.dta,1300 N. 13TH ST
904717.173168164,1013243.12187599,5155,5155,M,90.87000000000,A,1300 S 13TH ST,,144721,,PointAddress,1300 N. 13TH ST,470364,14aug2016,0.00000000000,0.00000000000,2016,8,14,427,8,2016,4,43016,ASSLT-AGGRAV-OTH-WPN-3RD-ADULT-DOMESTIC,1,0,0,1,4,61,1300,N. 13TH ST,0,,,,0,0,August2016.dta,1300 N. 13TH ST
900083.52069008,1011937.54968399,5156,5156,M,100.00000000000,A,1920 S JEFFERSON AVE,,47806,,PointAddress,1920 S. JEFFERSON,470429,14aug2016,0.00000000000,0.00000000000,2016,8,14,1856,8,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,3,23,1920,S. JEFFERSON,0,,,ALIAS JEFFERSON/I 44 EB,0,0,August2016.dta,1920 S. JEFFERSON
890285.359512161,1002268.99126524,5157,5157,M,100.00000000000,A,4000 MERAMEC ST,,102783,,PointAddress,4000 MERAMEC ST,470434,14aug2016,0.00000000000,0.00000000000,2016,8,14,1900,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,1,16,4000,MERAMEC ST,0,,,,0,0,August2016.dta,4000 MERAMEC ST
-1.79769313486232e+308,-1.79769313486232e+308,5158,5158,U,0.00000000000,A,,,-1,,,7200 HAMPTON,470509,15aug2016,0.00000000000,0.00000000000,2016,8,15,1126,8,2016,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,1,6,7200,HAMPTON,0,,,@PARK - WILLMORE,0,0,August2016.dta,7200 HAMPTON
-1.79769313486232e+308,-1.79769313486232e+308,5159,5159,U,0.00000000000,A,,,-1,,,1000 S 3RD ST,470544,15aug2016,0.00000000000,0.00000000000,2016,8,15,1700,8,2016,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,4,35,1000,S 3RD ST,0,,CONCRETE STRATEGIES JOB SITE,,0,0,August2016.dta,1000 S 3RD ST
906367.326691996,1029972.01492732,5160,5160,M,100.00000000000,A,1113 SALISBURY ST,,130857,,PointAddress,1113 SALISBURY,470804,17aug2016,0.00000000000,0.00000000000,2016,8,17,1147,8,2016,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,4,65,1113,SALISBURY,0,,BP GAS STATION,,0,0,August2016.dta,1113 SALISBURY
-1.79769313486232e+308,-1.79769313486232e+308,5161,5161,U,0.00000000000,A,,,-1,,,3100 ALLEN AVE,470834,17aug2016,0.00000000000,0.00000000000,2016,8,17,1600,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,3,26,3100,ALLEN AVE,0,JEFFERSON,,,0,0,August2016.dta,3100 ALLEN AVE
-1.79769313486232e+308,-1.79769313486232e+308,5162,5162,U,0.00000000000,A,,,-1,,,1502 BLAIR AVE,470952,18aug2016,0.00000000000,0.00000000000,2016,8,18,1552,8,2016,26,265321,LEAVING SCENE OF ACCIDENT,1,0,0,1,4,63,1502,BLAIR AVE,0,,,,0,0,August2016.dta,1502 BLAIR AVE
900340.243929911,1014875.86893857,5163,5163,M,100.00000000000,A,2600 HICKORY ST,,45888,,PointAddress,2600 HICKORY ST,470982,18aug2016,0.00000000000,0.00000000000,2016,8,18,1930,8,2016,17,175500,SEX OFFNS-SX MISCONDUCT/FIRST,1,0,0,1,3,31,2600,HICKORY ST,0,HICKORY,,,0,0,August2016.dta,2600 HICKORY ST
-1.79769313486232e+308,-1.79769313486232e+308,5164,5164,U,0.00000000000,A,,,-1,,,4400 PENNSYLVANIA AVE,470994,18aug2016,0.00000000000,0.00000000000,2016,8,18,2145,8,2016,17,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,1,0,0,1,5,38,4400,PENNSYLVANIA AVE,0,KINGSHIGHWAY,,,0,0,August2016.dta,4400 PENNSYLVANIA AVE
-1.79769313486232e+308,-1.79769313486232e+308,5165,5165,U,0.00000000000,A,,,-1,,,700 LAFAYETTE AVE,471121,19aug2016,0.00000000000,0.00000000000,2016,8,19,1915,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,3,21,700,LAFAYETTE AVE,0,LAFAYETTE,,,0,0,August2016.dta,700 LAFAYETTE AVE
907244.965356663,1018800.10649691,5166,5166,M,100.00000000000,A,1100 WASHINGTON AVE,,3880,,PointAddress,1100 WASHINGTON AVE,471180,20aug2016,0.00000000000,0.00000000000,2016,8,20,235,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1100,WASHINGTON AVE,0,WASHINGTON,,,0,0,August2016.dta,1100 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,5167,5167,U,0.00000000000,A,,,-1,,,200 N 17TH ST,471231,20aug2016,0.00000000000,0.00000000000,2016,8,20,1401,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,200,N 17TH ST,0,,7-11,REAR,0,0,August2016.dta,200 N 17TH ST
907244.965356663,1018800.10649691,5168,5168,M,100.00000000000,A,1100 WASHINGTON AVE,,3880,,PointAddress,1100 WASHINGTON AVE,471312,21aug2016,0.00000000000,0.00000000000,2016,8,21,207,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1100,WASHINGTON AVE,0,,,SIDEWALK,0,0,August2016.dta,1100 WASHINGTON AVE
889956.874276746,996379.685458571,5169,5169,M,100.00000000000,A,5544 S 37TH ST,,190387,,PointAddress,5544 S. 37TH,471553,22aug2016,0.00000000000,0.00000000000,2016,8,22,2040,8,2016,4,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1,0,0,1,1,3,5544,S. 37TH,0,GRAND,,,0,0,August2016.dta,5544 S. 37TH
-1.79769313486232e+308,-1.79769313486232e+308,5170,5170,U,0.00000000000,A,,,-1,,,100 N 6TH ST,471845,24aug2016,0.00000000000,0.00000000000,2016,8,24,1845,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,100,N 6TH ST,0,6TH,,,0,0,August2016.dta,100 N 6TH ST
905828.747716662,1017753.06954899,5171,5171,M,100.00000000000,A,1300 CHESTNUT ST,,74200,,PointAddress,1300 CHESTNUT ST,471884,24aug2016,0.00000000000,0.00000000000,2016,8,24,2227,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,35,1300,CHESTNUT ST,0,,,INSIDE PARK,0,0,August2016.dta,1300 CHESTNUT ST
-1.79769313486232e+308,-1.79769313486232e+308,5172,5172,U,0.00000000000,A,,,-1,,,1400 PINE ST,471999,25aug2016,0.00000000000,0.00000000000,2016,8,25,1940,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,36,1400,PINE ST,0,PINE,,PARK,0,0,August2016.dta,1400 PINE ST
906549.683282662,1018454.64229282,5173,5173,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,472070,26aug2016,0.00000000000,0.00000000000,2016,8,26,845,8,2016,17,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,1,0,0,1,4,36,1200,LOCUST ST,0,LOCUST,CHRIST CHURCH CATHEDRAL,,0,0,August2016.dta,1200 LOCUST ST
895250.166839745,1012756.64975182,5174,5174,M,100.00000000000,A,1700 S GRAND BLVD,,29115,,PointAddress,1700 S GRAND BLVD,472091,26aug2016,0.00000000000,0.00000000000,2016,8,26,1130,8,2016,17,175400,SEX OFFNS-SX MISCONDUCT/SECOND,1,0,0,1,3,31,1700,S GRAND BLVD,0,WEST PINE,,,0,0,August2016.dta,1700 S GRAND BLVD
-1.79769313486232e+308,-1.79769313486232e+308,5175,5175,U,0.00000000000,A,,,-1,,,2000 MAURY AVE,472201,27aug2016,0.00000000000,0.00000000000,2016,8,27,130,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,2,13,2000,MAURY AVE,0,MAURY,,APT 1N,0,0,August2016.dta,2000 MAURY AVE
895201.983537164,1020155.82491408,5176,5176,M,100.00000000000,A,3700 LACLEDE AVE,,51728,,PointAddress,3700 LACLEDE AVE,472210,27aug2016,0.00000000000,0.00000000000,2016,8,27,300,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,4,37,3700,LACLEDE AVE,0,LACLEDE,,,0,0,August2016.dta,3700 LACLEDE AVE
910550.967602912,1019426.52716007,5177,5177,M,100.00000000000,A,1000 N 2ND ST,,161524,,PointAddress,1000 N 2ND ST,472234,27aug2016,0.00000000000,0.00000000000,2016,8,27,1000,8,2016,2,21000,RAPE -- FORCIBLE,1,0,0,1,4,35,1000,N 2ND ST,0,OLIVE,,@HOTEL- FOUR SEASONS,0,0,August2016.dta,1000 N 2ND ST
877290.951445911,1027484.55074216,5178,5178,M,100.00000000000,A,6200 DELMAR BLVD,,927,,PointAddress,6200 DELMAR BLVD,472339,28aug2016,0.00000000000,0.00000000000,2016,8,28,36,8,2016,17,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1,0,0,1,5,48,6200,DELMAR BLVD,0,DELMAR,,,0,0,August2016.dta,6200 DELMAR BLVD
-1.79769313486232e+308,-1.79769313486232e+308,5179,5179,U,0.00000000000,A,,,-1,,,4600 EMERSON AVE,472433,28aug2016,0.00000000000,0.00000000000,2016,8,28,1635,8,2016,2,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,1,0,0,1,6,71,4600,EMERSON AVE,0,,,,0,0,August2016.dta,4600 EMERSON AVE
